Serial,date,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,AQI, pm25, pm10, o3, no2, so2, co,wd,Year,Month
2080,2019/12/3,15,8,0,8.7,4,41,-4,11,12,11,9,0,35,0,1031,15,10,311,7,318,143,69,26,39,7,10,1,2019,12
2081,2019/12/4,14,11,0,8.7,4,48,-3,12,12,12,6,15,35,0,1032,14,10,226,5,335,166,87,19,61,8,13,2,2019,12
2082,2019/12/5,14,9,0,8.7,3,55,0,10,11,10,13,43,48,0,1033,14,10,107,10,346,180,58,29,30,5,7,3,2019,12
2083,2019/12/6,12,9,0,7.1,3,62,2,9,11,9,19,51,57,0.8,1034,12,9,41,16,316,141,21,31,13,3,2,4,2019,12
2084,2019/12/7,13,9,0,8.7,4,70,0,10,11,10,11,0,48,0,1032,13,10,252,9,150,58,39,32,28,5,6,5,2019,12
2085,2019/12/8,16,11,0,8.7,4,77,3,13,13,13,6,0,50,0,1030,16,10,251,5,263,109,68,33,44,6,9,6,2019,12
2086,2019/12/9,14,10,0,7.1,3,84,2,12,12,12,9,16,52,0,1024,14,10,186,8,332,162,77,28,55,5,8,0,2019,12
2087,2019/12/10,18,7,0,8.7,5,92,5,13,14,13,9,11,55,0,1021,18,10,184,7,340,172,69,27,58,6,7,1,2019,12
2088,2019/12/11,17,10,0,8.7,3,99,2,12,13,12,15,28,47,0,1023,17,10,216,12,333,163,92,36,47,7,12,2,2019,12
2089,2019/12/12,14,9,0,8.7,3,100,2,10,11,10,14,42,53,0,1028,14,10,54,11,350,185,46,29,22,4,7,3,2019,12
2090,2019/12/13,17,10,0,8.7,4,87,6,13,14,13,15,18,62,0,1025,17,10,165,11,240,102,50,31,29,4,8,4,2019,12
2091,2019/12/14,16,10,0,8.7,3,79,7,13,13,13,13,45,65,0.1,1026,16,10,178,10,223,97,64,32,33,4,9,5,2019,12
2092,2019/12/15,17,13,0,5.4,4,72,10,14,15,14,21,47,72,0,1024,17,10,113,15,316,141,31,26,20,3,6,6,2019,12
2093,2019/12/16,19,15,0,8.7,5,65,12,17,17,17,23,17,75,0,1019,19,10,146,16,162,64,44,26,27,3,7,0,2019,12
2094,2019/12/17,16,14,0,3.8,4,58,11,16,16,16,16,71,73,0,1019,16,10,237,12,223,97,66,8,29,4,11,1,2019,12
2095,2019/12/18,10,7,0,3.8,2,50,4,6,9,6,21,100,71,0.9,1027,10,8,40,17,328,156,39,22,16,2,6,2,2019,12
2096,2019/12/19,9,7,0,3.8,2,43,2,6,8,6,12,92,68,4.3,1028,9,8,104,9,223,97,32,16,20,3,7,3,2019,12
2097,2019/12/20,11,8,0,3.8,2,36,2,7,9,7,14,69,62,0,1029,11,10,77,11,188,86,43,21,26,4,9,4,2019,12
2098,2019/12/21,11,5,0,3.8,3,28,8,8,10,8,18,100,87,14.2,1024,11,7,79,13,297,119,32,25,26,3,7,5,2019,12
2099,2019/12/22,12,7,0,3.8,3,21,10,10,11,10,7,98,91,20.7,1020,12,5,181,6,210,93,18,27,21,3,8,6,2019,12
2100,2019/12/23,14,10,0,7.1,3,14,7,11,12,11,13,63,76,3.3,1022,14,10,90,10,188,65,34,27,23,2,9,0,2019,12
2101,2019/12/24,12,7,0,3.8,3,7,8,9,11,9,19,99,81,9.9,1024,12,8,80,14,237,101,41,26,21,2,7,1,2019,12
2102,2019/12/25,15,7,0,3.8,3,0,12,13,13,13,14,93,90,2.9,1019,15,7,119,10,247,104,30,16,30,2,6,2,2019,12
2103,2019/12/26,12,7,0,3.8,3,0,7,8,11,8,26,88,76,5.2,1022,12,9,313,19,188,83,32,17,22,2,9,3,2019,12
2104,2019/12/27,13,7,0,8.7,4,0,-4,8,10,8,10,3,40,0,1029,13,10,286,9,220,96,59,20,28,4,10,4,2019,12
2105,2019/12/28,12,6,0,8.7,2,8,2,7,9,7,15,47,60,0,1026,12,10,132,12,327,155,66,32,34,4,9,5,2019,12
2106,2019/12/29,12,5,0,3.9,3,15,9,11,11,11,12,93,81,1.7,1021,12,9,196,8,320,146,37,19,30,3,6,6,2019,12
2109,2020/1/2,11,5,0,3.9,3,44,7,8,10,8,13,84,78,0.2,1028,11,10,111,10,125,52,32,13,31,3,4,3,2020,1
2110,2020/1/3,12,11,0,3.9,3,51,8,10,11,10,14,100,82,0.9,1027,12,8,85,10,140,72,43,13,28,3,5,4,2020,1
2111,2020/1/4,10,4,0,3.9,2,59,7,8,10,8,13,99,83,1.1,1026,10,6,45,10,310,133,55,23,22,3,6,5,2020,1
2112,2020/1/5,13,4,0,3.9,3,66,7,9,11,9,25,90,71,0,1025,13,10,104,17,313,137,45,24,24,3,5,6,2020,1
2113,2020/1/6,20,9,0,8.7,5,73,14,16,16,16,26,40,83,0,1019,20,10,164,17,240,102,29,28,26,3,6,0,2020,1
2114,2020/1/7,21,12,0,7.1,4,80,13,16,17,16,28,67,79,1,1014,21,5,207,21,214,78,33,11,29,3,11,1,2020,1
2115,2020/1/8,10,7,0,7.1,2,88,1,6,8,6,22,45,60,0.1,1027,10,10,227,18,214,92,43,23,22,2,11,2,2020,1
2116,2020/1/9,7,3,0,4,2,95,3,5,7,5,11,83,74,4.8,1026,7,8,31,9,297,119,36,22,21,3,8,3,2020,1
2117,2020/1/10,10,1,0,4,2,100,6,6,8,6,15,100,80,4.6,1022,10,6,58,12,247,104,21,22,17,3,6,4,2020,1
2118,2020/1/11,8,6,0,4,2,100,5,6,8,6,15,99,83,7.6,1021,8,7,40,11,162,64,29,25,18,2,7,5,2020,1
2119,2020/1/12,12,6,0,8.7,3,83,1,7,9,7,13,26,58,0.1,1024,12,10,250,11,271,91,84,25,22,5,15,6,2020,1
2120,2020/1/13,11,6,0,8.7,2,76,1,7,8,7,8,28,61,0,1024,11,10,90,6,347,181,97,26,30,5,14,0,2020,1
2121,2020/1/14,10,4,0,5.6,2,69,0,6,8,6,12,55,60,0.2,1026,10,10,205,10,358,196,92,26,25,4,13,1,2020,1
2122,2020/1/15,9,4,0,5.6,2,61,-1,5,7,5,14,73,61,0.2,1028,9,10,63,11,354,190,41,28,22,1,5,2,2020,1
2123,2020/1/16,8,3,0,4,2,54,6,5,7,5,16,100,87,5.5,1025,8,8,56,12,290,117,12,28,15,1,3,3,2020,1
2124,2020/1/17,9,6,0,4,2,47,2,5,7,5,14,87,69,1,1026,9,8,140,11,162,50,39,24,19,3,7,4,2020,1
2125,2020/1/18,11,5,0,8.7,3,40,-1,6,7,6,9,34,59,0,1026,11,10,231,7,270,111,61,23,19,3,10,5,2020,1
2126,2020/1/19,12,6,0,8.7,3,32,2,7,9,7,10,7,63,0,1025,12,10,260,9,329,158,69,28,25,3,11,6,2020,1
2127,2020/1/20,15,6,0,8.7,4,25,3,10,11,10,9,1,60,0,1027,15,10,208,7,335,165,93,46,32,5,14,0,2020,1
2128,2020/1/21,12,7,0,5.6,2,18,5,8,10,8,20,49,69,0,1026,12,10,118,15,355,192,81,47,23,3,9,1,2020,1
2129,2020/1/22,12,7,0,4,3,11,9,10,11,10,10,85,85,3,1020,12,9,224,7,344,177,66,31,23,3,12,2,2020,1
2130,2020/1/23,11,5,0,4,3,3,9,9,10,9,10,91,91,9.5,1023,11,7,168,8,332,162,33,28,12,2,7,3,2020,1
2131,2020/1/24,10,4,0,4,2,0,6,7,9,7,20,100,79,12.8,1028,10,6,45,15,220,96,49,39,7,3,7,4,2020,1
2132,2020/1/25,9,5,0,4,2,0,7,6,8,6,21,97,87,17.7,1027,9,7,33,15,301,121,17,28,6,2,6,5,2020,1
2133,2020/1/26,9,7,0,4,2,4,6,5,8,5,27,100,87,12.9,1023,9,8,24,19,125,54,17,32,4,2,4,6,2020,1
2134,2020/1/27,8,7,0,4,2,11,3,5,7,5,21,97,76,0.7,1021,8,10,341,16,150,58,23,33,5,2,6,0,2020,1
2135,2020/1/28,8,5,0,5.6,2,18,1,3,6,3,21,69,70,0,1022,8,10,309,16,200,77,66,26,7,3,10,1,2020,1
2136,2020/1/29,9,6,0,8.7,3,26,-2,4,7,4,22,29,52,0,1023,9,10,307,17,334,164,59,42,6,5,8,2,2020,1
2137,2020/1/30,8,5,0,8.7,3,33,-3,3,6,3,21,3,51,0,1023,8,10,315,18,328,156,62,41,6,5,9,3,2020,1
2138,2020/1/31,12,5,0,8.7,3,37,-5,6,8,6,13,1,39,0,1026,12,10,278,11,329,158,47,38,10,5,9,4,2020,1
2139,2020/2/1,13,6,0,8.7,4,49,-1,9,9,9,7,8,49,0,1027,13,10,121,6,305,126,28,32,18,3,5,5,2020,2
2140,2020/2/2,12,7,0,8.7,3,57,2,8,9,8,12,34,62,0,1026,12,10,113,10,170,81,33,40,10,4,5,6,2020,2
2141,2020/2/3,12,9,0,8.7,3,64,3,9,10,9,13,61,62,0,1027,12,10,50,10,193,88,53,41,12,4,6,0,2020,2
2142,2020/2/4,12,7,0,7.2,3,72,4,8,10,8,12,59,68,0,1027,12,10,89,10,331,160,18,36,9,3,4,1,2020,2
2143,2020/2/5,10,4,0,7.2,2,79,3,6,8,6,15,38,66,0,1030,10,10,60,12,125,61,28,35,10,3,4,2,2020,2
2145,2020/2/7,8,4,0,4.1,2,95,5,5,7,5,18,100,86,10.7,1028,8,5,61,13,125,57,21,32,5,3,4,4,2020,2
2146,2020/2/8,11,6,0,8.7,2,100,2,7,8,7,8,42,66,0,1031,11,10,38,6,138,70,33,31,6,3,5,5,2020,2
2147,2020/2/9,15,7,0,8.7,4,100,3,11,11,11,8,1,57,0,1030,15,10,271,7,227,98,62,39,10,3,7,6,2020,2
2148,2020/2/10,14,7,0,8.7,4,83,3,10,11,10,12,15,58,0,1026,14,10,191,10,327,155,45,41,15,4,6,0,2020,2
2149,2020/2/11,11,7,0,4.1,3,75,8,8,10,8,20,87,84,8.1,1022,11,7,158,14,297,119,25,35,8,2,4,1,2020,2
2150,2020/2/12,16,5,0,4.1,3,68,10,12,13,12,9,85,84,2.9,1019,16,9,261,7,162,72,43,25,14,2,7,2,2020,2
2151,2020/2/13,14,11,0,4.1,3,60,12,12,13,12,15,73,92,27.7,1015,14,8,155,10,250,105,51,27,10,2,6,3,2020,2
2152,2020/2/14,16,13,0,5.7,4,53,13,14,15,14,20,84,92,0,1015,16,6,123,14,303,124,19,26,11,1,4,4,2020,2
2153,2020/2/15,17,6,0,4.1,3,45,11,12,13,12,21,86,85,1.5,1019,17,6,237,15,138,55,12,22,7,1,5,5,2020,2
2154,2020/2/16,5,0,0,8.7,1,38,-6,-3,2,-3,30,46,56,6,1028,5,9,315,24,138,41,31,31,5,2,5,6,2020,2
2155,2020/2/17,7,-1,0,8.7,3,30,-6,1,5,1,24,2,45,0,1030,7,10,305,20,160,78,23,34,5,2,4,0,2020,2
2156,2020/2/18,11,4,0,8.7,3,22,-7,5,7,5,12,13,37,0,1032,11,10,235,10,138,56,18,33,9,3,5,1,2020,2
2157,2020/2/19,11,4,0,8.7,2,15,1,6,8,6,14,46,61,0,1028,11,10,135,11,103,61,16,42,9,2,2,2,2020,2
2158,2020/2/20,15,9,0,8.7,4,7,6,11,12,11,14,6,68,0,1030,15,10,109,12,100,50,17,36,14,2,2,3,2020,2
2159,2020/2/21,17,9,0,7.2,3,0,7,12,13,12,17,29,70,0,1029,17,10,197,13,112,54,27,36,13,2,3,4,2020,2
2160,2020/2/22,19,13,0,8.7,5,0,4,15,16,15,14,4,53,0,1031,19,10,264,12,150,75,72,46,12,3,6,5,2020,2
2161,2020/2/23,13,10,0,8.7,4,0,2,10,11,10,18,3,53,0,1029,13,10,114,15,321,147,47,43,9,2,3,6,2020,2
2162,2020/2/24,20,11,0,8.7,5,0,9,14,15,14,22,15,69,0,1020,20,10,159,15,167,80,54,53,10,3,5,0,2020,2
2163,2020/2/25,23,15,0,5.7,5,8,13,19,20,19,21,52,74,4,1016,23,10,204,14,237,101,51,34,16,2,7,1,2020,2
2164,2020/2/26,12,9,0,4.2,3,15,6,10,11,10,18,80,73,10.7,1024,12,7,28,15,318,143,30,35,6,1,4,2,2020,2
2165,2020/2/27,12,8,0,8.7,3,23,3,8,10,8,16,29,63,0,1027,12,10,55,13,150,75,39,37,8,2,4,3,2020,2
2166,2020/2/28,12,7,0,4.2,3,30,8,10,11,10,14,94,84,4.8,1020,12,10,111,11,167,80,40,30,15,2,6,4,2020,2
2167,2020/2/29,12,11,0,4.2,3,38,9,11,11,11,10,100,85,8.7,1017,12,7,78,8,200,90,30,24,15,1,6,5,2020,2
2168,2020/3/1,15,10,0,4.2,3,44,7,11,12,11,13,84,71,3,1019,15,10,186,11,147,74,18,31,9,2,5,6,2020,3
2169,2020/3/2,13,8,0,8.7,4,51,2,8,10,8,17,29,58,0,1026,13,10,43,14,162,53,28,38,7,2,7,0,2020,3
2170,2020/3/3,14,8,0,7.2,3,58,3,9,10,9,10,58,62,0.6,1024,14,9,114,9,173,82,29,35,14,1,4,1,2020,3
2171,2020/3/4,13,8,0,8.7,4,65,0,9,10,9,12,35,52,0,1027,13,10,97,10,138,71,33,39,10,1,5,2,2020,3
2172,2020/3/5,14,7,0,8.7,4,73,-2,8,9,8,14,13,46,0,1028,14,10,73,11,220,96,29,41,8,1,4,3,2020,3
2173,2020/3/6,12,7,0,7.2,3,80,4,8,10,8,20,41,68,0.1,1020,12,10,135,16,167,80,30,49,11,1,4,4,2020,3
2174,2020/3/7,20,11,0,7.2,4,87,10,14,14,14,12,64,76,2.4,1015,20,10,196,9,163,79,55,45,17,1,6,5,2020,3
2176,2020/3/9,16,12,0,4.3,3,100,12,13,14,13,22,98,90,0.8,1010,16,8,159,15,137,71,12,37,15,2,4,0,2020,3
2177,2020/3/10,13,10,0,4.3,3,100,6,10,12,10,21,69,70,0.6,1018,13,8,277,16,138,48,31,41,11,1,5,1,2020,3
2178,2020/3/11,14,8,0,10.2,3,84,4,10,11,10,12,37,61,0.1,1022,14,10,152,10,207,92,59,50,22,1,7,2,2020,3
2179,2020/3/12,12,7,0,6,3,76,8,9,11,9,27,78,78,1.4,1019,12,9,137,19,318,143,52,46,14,1,5,3,2020,3
2180,2020/3/13,14,8,0,6,3,69,10,11,12,11,15,97,86,1.4,1020,14,7,50,11,308,131,30,36,14,1,4,4,2020,3
2181,2020/3/14,15,8,0,11.6,4,62,2,10,11,10,16,20,54,0,1024,15,10,240,12,160,78,39,37,14,1,4,5,2020,3
2182,2020/3/15,19,11,0,11.6,5,55,2,14,16,14,20,3,45,0,1021,19,10,236,17,150,69,58,46,26,2,6,6,2020,3
2183,2020/3/16,14,9,0,11.6,3,47,1,10,11,10,16,38,49,0,1025,14,10,108,12,253,106,34,37,14,2,4,0,2020,3
2184,2020/3/17,21,8,0,11.6,5,40,8,14,15,14,16,24,63,0,1020,21,10,210,12,125,52,48,57,22,3,4,1,2020,3
2185,2020/3/18,23,14,0,11.6,6,33,11,19,20,19,15,7,65,0,1016,23,10,220,11,455,321,61,81,27,2,6,2,2020,3
2186,2020/3/19,20,16,0,12.5,5,25,6,17,17,17,16,9,51,0,1017,20,10,251,13,419,275,56,38,17,3,5,3,2020,3
2187,2020/3/20,17,12,0,12.5,5,18,4,14,15,14,17,4,49,0,1017,17,10,144,14,253,106,51,50,16,1,3,4,2020,3
2188,2020/3/21,23,13,0,12.5,4,11,12,18,19,18,13,37,66,2.4,1012,23,10,156,10,150,61,57,59,22,4,6,5,2020,3
2189,2020/3/22,22,14,0,12.5,5,4,12,18,18,18,15,38,71,7.2,1015,22,10,147,12,257,107,46,44,12,1,5,6,2020,3
2190,2020/3/23,19,13,0,12.5,4,0,3,15,15,15,13,29,46,0,1021,19,10,72,10,293,118,25,39,13,1,3,0,2020,3
2191,2020/3/24,18,12,0,12.6,5,0,5,14,15,14,21,23,54,0,1020,18,10,120,16,125,58,36,45,18,1,4,1,2020,3
2192,2020/3/25,20,13,0,11.8,4,3,12,16,17,16,32,50,73,1.4,1014,20,10,148,23,183,85,35,53,14,2,4,2,2020,3
2193,2020/3/26,24,17,0,7.9,5,11,17,20,21,20,15,70,85,8.4,1011,24,10,194,10,175,67,40,24,25,1,8,3,2020,3
2194,2020/3/27,14,10,0,9.2,3,18,8,12,14,12,24,87,71,21.6,1019,14,8,33,19,257,107,34,35,8,1,5,4,2020,3
2195,2020/3/28,9,6,0,7.9,2,25,3,5,8,5,18,84,73,10.7,1025,9,9,16,14,112,62,23,32,8,2,3,5,2020,3
2196,2020/3/29,11,6,0,9.2,2,32,2,7,9,7,12,73,61,0.9,1022,11,10,80,10,112,39,32,31,10,1,3,6,2020,3
2198,2020/4/1,16,11,0,10.6,3,56,7,12,13,12,13,66,70,3.7,1022,16,8,147,10,260,108,41,44,13,2,4,2,2020,4
2199,2020/4/2,18,12,0,12.7,5,64,4,13,14,13,13,12,54,0,1024,18,10,69,11,127,68,46,46,19,3,4,3,2020,4
2200,2020/4/3,19,11,0,12.7,5,71,3,14,14,14,9,18,48,0,1024,19,10,82,7,223,97,59,70,26,4,5,4,2020,4
2201,2020/4/4,21,12,0,12.8,5,79,3,16,17,16,11,26,45,0,1025,21,10,140,9,312,136,38,47,8,2,2,5,2020,4
2202,2020/4/5,16,10,0,12.8,4,87,1,12,13,12,15,10,49,0,1027,16,10,40,13,112,56,36,38,15,2,3,6,2020,4
2203,2020/4/6,17,9,0,12.8,3,94,3,13,13,13,10,37,51,0,1023,17,10,97,8,125,65,42,37,28,3,4,0,2020,4
2204,2020/4/7,19,9,0,11.9,4,100,4,13,13,13,13,63,53,0,1020,19,10,117,10,193,88,48,57,30,3,4,1,2020,4
2205,2020/4/8,23,13,0,12.8,5,100,3,17,17,17,11,9,39,0,1020,23,10,169,9,210,93,50,52,21,3,4,2,2020,4
2206,2020/4/9,20,14,0,12.9,5,83,9,16,16,16,19,2,63,0,1021,20,10,125,16,270,111,43,49,12,2,4,3,2020,4
2207,2020/4/10,19,14,0,12.9,5,76,11,15,16,15,22,14,74,0,1022,19,10,112,18,187,86,31,40,10,2,4,4,2020,4
2208,2020/4/11,15,8,0,8.1,3,68,10,11,13,11,21,89,80,3.7,1020,15,9,111,16,187,86,51,54,14,3,7,5,2020,4
2209,2020/4/12,18,9,0,12.9,3,61,3,12,13,12,32,24,52,0.1,1016,18,10,312,25,312,136,64,62,22,5,8,6,2020,4
2210,2020/4/13,20,12,0,12.9,5,53,3,15,16,15,15,2,43,0,1019,20,10,306,13,321,147,63,84,25,3,6,0,2020,4
2211,2020/4/14,20,12,0,11.9,4,46,4,15,15,15,13,66,46,0,1018,20,10,190,9,328,157,57,66,25,4,6,1,2020,4
2212,2020/4/15,22,14,0,13,4,38,10,17,18,17,17,56,62,0.5,1014,22,10,184,13,308,130,51,80,22,4,7,2,2020,4
2213,2020/4/16,23,16,0,13,6,30,11,19,19,19,24,19,62,0,1012,23,10,157,18,287,116,69,41,37,4,9,3,2020,4
2214,2020/4/17,20,18,0,9.4,4,23,11,19,19,19,17,74,62,0.4,1013,20,8,257,11,309,132,63,56,24,4,9,4,2020,4
2215,2020/4/18,17,13,0,8.1,4,15,8,16,16,16,11,79,62,1,1018,17,9,122,8,302,123,38,47,13,2,8,5,2020,4
2216,2020/4/19,18,13,0,8.1,4,8,12,14,15,14,22,91,82,12.7,1013,18,8,212,17,247,104,53,80,19,3,9,6,2020,4
2217,2020/4/20,23,14,0,12,4,0,11,18,18,18,8,48,66,0.5,1016,23,10,240,6,318,144,36,41,15,1,5,0,2020,4
2218,2020/4/21,14,12,0,8.2,3,0,6,12,13,12,10,96,64,7.8,1022,14,9,93,8,167,80,43,53,16,2,4,1,2020,4
2219,2020/4/22,19,11,0,13.1,4,0,7,15,15,15,10,49,63,1,1023,19,9,197,8,173,82,46,49,14,2,4,2,2020,4
2220,2020/4/23,20,13,0,13.1,5,0,3,16,16,16,8,37,46,0,1023,20,10,145,6,177,83,55,78,22,4,5,3,2020,4
2221,2020/4/24,22,13,0,13.1,5,7,3,17,18,17,16,8,39,0,1021,22,10,237,12,277,113,55,75,28,4,4,4,2020,4
2222,2020/4/25,26,15,0,13.1,5,15,8,21,21,20,20,23,48,0,1016,26,10,231,15,305,126,60,52,13,2,4,5,2020,4
2223,2020/4/26,23,16,0,10.7,4,22,10,19,19,19,13,45,57,0.4,1019,23,10,93,11,250,105,35,44,14,2,3,6,2020,4
2224,2020/4/27,20,14,0,10.7,4,30,9,16,17,16,17,65,63,2.1,1021,20,10,65,14,133,70,32,48,21,3,3,0,2020,4
2225,2020/4/28,22,15,0,13.2,5,37,5,18,19,18,16,1,43,0,1023,22,10,142,13,157,77,34,73,11,2,4,1,2020,4
2226,2020/4/29,23,15,0,13.2,6,45,12,18,20,18,23,1,65,0,1018,23,10,148,18,150,75,51,105,19,4,5,2,2020,4
2274,2020/6/16,25,21,0,9.1,5,16,21,26,26,23,18,93,84,48,1006,25,7,102,13,240,102,42,55,14,1,5,1,2020,6
2275,2020/6/17,27,21,0,10.1,6,8,23,28,28,25,16,86,86,1.1,1003,27,10,104,13,237,101,32,34,16,1,7,2,2020,6
2276,2020/6/18,33,24,0,12.3,7,1,23,33,33,29,23,45,71,5.7,1001,33,9,247,17,157,77,28,64,9,1,6,3,2020,6
2277,2020/6/19,27,24,0,9.1,6,0,18,27,27,25,13,85,67,0.4,1008,27,10,139,11,147,74,39,52,10,1,5,4,2020,6
2278,2020/6/20,25,21,0,10.2,5,0,18,25,25,23,10,61,72,0.8,1009,25,8,128,8,240,102,13,36,9,1,4,5,2020,6
2279,2020/6/21,23,17,0,9.1,5,0,20,24,24,21,17,100,89,36.8,1005,23,6,100,13,125,52,18,36,9,1,4,6,2020,6
2280,2020/6/22,27,18,0,9.1,6,7,21,26,26,24,20,94,80,0.2,1005,27,10,107,16,138,61,24,42,11,1,5,0,2020,6
2281,2020/6/23,28,24,0,10.1,6,14,24,29,29,26,19,83,87,4.2,1003,28,10,156,15,162,75,31,42,18,1,7,1,2020,6
2282,2020/6/24,33,22,0,11.2,6,22,23,32,32,28,15,61,74,9.2,1002,33,9,250,11,203,91,39,37,16,1,7,2,2020,6
2283,2020/6/25,26,22,0,9.1,5,29,23,27,27,25,12,75,87,14.1,1004,26,9,219,10,270,111,37,63,10,1,6,3,2020,6
2284,2020/6/26,32,24,0,13.4,6,37,23,32,32,28,11,36,75,0.1,1005,32,10,122,9,180,84,30,28,15,1,6,4,2020,6
2285,2020/6/27,29,25,0,10.1,6,44,23,30,30,27,13,70,80,18.5,1004,29,9,158,9,177,83,19,29,18,1,6,5,2020,6
2286,2020/6/28,26,25,0,11.2,6,52,23,29,29,26,14,78,85,14.5,1005,26,9,116,10,150,70,29,36,12,1,6,6,2020,6
2287,2020/6/29,28,22,0,9.1,6,59,24,29,29,26,19,90,88,10,1000,28,9,194,13,193,88,29,91,10,1,6,0,2020,6
2288,2020/6/30,32,24,0,14.5,7,67,19,29,29,27,12,29,65,0.5,1003,32,9,242,10,157,77,24,58,9,1,5,1,2020,6
2289,2020/7/1,29,23,0,14.5,7,72,20,28,28,26,17,32,71,0,1004,29,10,116,14,138,68,22,39,8,1,5,2,2020,7
2290,2020/7/2,25,22,0,11.2,5,79,20,26,26,24,18,67,80,2.9,1007,25,10,100,14,162,61,18,39,8,2,7,3,2020,7
2291,2020/7/3,26,24,0,9,6,86,23,27,27,25,14,100,88,4.5,1006,26,9,83,11,138,57,18,36,9,1,5,4,2020,7
2292,2020/7/4,28,24,0,9,6,94,22,28,28,25,13,92,81,1.8,1007,28,10,101,10,150,57,26,32,14,1,6,5,2020,7
2293,2020/7/5,29,24,0,9,6,100,23,29,29,26,14,87,84,2.9,1003,29,8,169,11,167,80,26,21,15,1,7,6,2020,7
2294,2020/7/6,26,22,0,9,6,100,24,28,28,25,23,88,90,34.9,1002,26,8,215,16,162,76,32,66,13,1,7,0,2020,7
2295,2020/7/7,32,22,0,9,6,85,24,31,31,27,16,74,81,23.2,1004,32,9,223,11,173,82,27,32,18,1,6,1,2020,7
2296,2020/7/8,33,25,0,10.1,7,77,23,32,32,29,14,65,73,14.7,1003,33,9,175,9,150,75,20,23,17,1,5,2,2020,7
2297,2020/7/9,31,25,0,10.1,6,70,22,31,31,28,11,53,73,0.4,1000,31,10,86,9,150,66,25,28,12,1,6,3,2020,7
2298,2020/7/10,32,26,0,12.3,6,63,23,31,31,28,14,44,74,4,1001,32,10,122,11,150,73,32,23,16,1,6,4,2020,7
2299,2020/7/11,27,24,0,9,6,55,23,28,28,26,14,75,84,8.9,1005,27,9,141,10,190,87,50,83,12,2,5,5,2020,7
2300,2020/7/12,36,22,0,12.2,7,48,25,36,36,30,13,59,74,1.7,1003,36,9,172,10,283,115,37,26,19,2,7,6,2020,7
2301,2020/7/13,30,28,0,9.9,6,41,23,33,33,29,18,67,71,0.4,1005,30,10,286,14,193,88,40,34,15,1,8,0,2020,7
2302,2020/7/14,26,22,0,8.7,6,34,21,27,27,25,9,78,78,5,1007,26,9,239,7,247,104,18,37,13,1,6,1,2020,7
2303,2020/7/15,22,20,0,8.5,5,26,19,22,23,22,16,99,83,46.1,1006,22,8,80,12,150,60,20,35,10,1,6,2,2020,7
2304,2020/7/16,23,22,0,8.5,5,19,19,25,25,23,16,96,83,9.5,1005,23,10,83,11,150,58,21,23,15,1,6,3,2020,7
2305,2020/7/17,25,23,0,8.5,5,12,22,26,26,24,16,87,87,9.7,1006,25,10,115,11,162,66,46,64,18,1,7,4,2020,7
2306,2020/7/18,32,22,0,13.3,7,5,25,34,34,28,13,66,80,2.5,1003,32,8,162,9,270,111,47,57,14,1,5,5,2020,7
2307,2020/7/19,36,28,0,13.3,7,0,25,38,38,31,18,46,69,1.8,1002,36,10,197,13,217,95,28,25,20,1,8,6,2020,7
2308,2020/7/20,27,26,0,9.7,6,0,23,30,30,26,9,67,82,20.5,1008,27,8,249,6,197,89,55,80,18,1,7,0,2020,7
2309,2020/7/21,32,26,0,8.5,6,2,24,33,33,29,11,71,78,19.8,1010,32,9,212,7,315,139,59,97,20,2,6,1,2020,7
2310,2020/7/22,36,28,0,13.5,7,10,25,38,38,32,11,34,71,1.2,1008,36,10,160,9,305,126,38,72,14,2,4,2,2020,7
2311,2020/7/23,36,29,0,13.3,7,17,24,38,38,32,18,53,66,1.6,1005,36,10,243,14,163,79,38,50,15,1,6,3,2020,7
2312,2020/7/24,31,26,0,12.1,6,24,21,30,30,28,16,73,68,15.1,1005,31,9,197,13,210,93,62,115,16,2,6,4,2020,7
2313,2020/7/25,31,23,0,13.3,6,32,21,29,29,27,11,37,71,1,1007,31,10,220,9,318,143,43,96,15,1,5,5,2020,7
2314,2020/7/26,32,26,0,13.3,6,39,21,30,30,28,12,31,66,0.8,1005,32,10,113,10,302,122,42,50,13,1,5,6,2020,7
2315,2020/7/27,28,26,0,8.4,6,46,24,31,31,27,14,75,85,6.4,1003,28,10,207,9,230,99,48,54,17,1,5,0,2020,7
2316,2020/7/28,35,28,0,10.8,7,53,25,37,37,31,11,64,70,5,1006,35,10,203,8,257,107,26,50,10,1,3,1,2020,7
2317,2020/7/29,33,28,0,10.8,7,61,25,36,36,30,17,53,74,3.8,1008,33,10,159,13,100,60,20,33,6,1,2,2,2020,7
2318,2020/7/30,32,28,0,13.4,7,68,24,34,34,29,27,29,74,0.5,1010,32,10,151,20,100,44,26,22,7,1,2,3,2020,7
2319,2020/7/31,32,28,0,10.8,7,72,25,35,35,30,30,48,75,0,1009,32,10,152,23,100,52,28,47,7,2,2,4,2020,7
2320,2020/8/1,33,28,0,13.4,8,82,24,36,36,30,29,17,72,0,1008,33,10,162,22,95,57,30,47,8,2,1,5,2020,8
